11:29:54,,11,-209
11:29:54,7,13,-207
11:29:54,10,16,-208
11:29:54,12,10,-211
11:29:54,13,16,-211
11:29:54,2,11,-210
11:29:54,5,19,-205
11:29:54,05
11:29:54,9,16,-209
11:29:54,2,11,-206
11:29:54,10,11,-212
11:29:54,10,5,-209
11:29:55,10,11,-209
11:29:55,8,11,-209
11:29:55,7,13,-207
11:29:55,10,16,-208
11:29:55,12,10,-211
11:29:55,13,16,-211
11:29:55,2,11,-210
11:29:55,5,19,-205
11:29:55,13,10,-211
11:29:55,2,8,-205
11:29:55,-1,13,-207
11:29:55,7,12,-211
11:29:55,10,8,-209
11:29:55,16,14,-210
11:29:55,5,16,-210
11:29:55,5,10,-205
11:29:55,3,15,-207
11:29:55,8,13,-214
11:29:55,14,13,-211
11:29:56,8,18,-212
11:29:56,2,5,-210
11:29:56,4,20,-208
11:29:56,7,5,-209
11:29:56,17,16,-207
11:29:56,11,16,-209
11:29:56,2,12,-209
11:29:56,-1,10,-206
11:29:56,8,9,-211
11:29:56,11,9,-211
11:29:56,17,21,-211
11:29:56,6,14,-212
11:29:56,3,15,-204
11:29:56,0,12,-211
11:29:56,12,13,-212
11:29:56,13,13,-208
11:29:56,10,20,-212
11:29:56,-1,14,-209
11:29:56,5,13,-214
11:29:56,11,12,-209
11:29:57,11,9,-207
11:29:57,12,15,-209
11:29:57,4,11,-210
11:29:57,8,14,-203
11:29:57,14,12,-209
11:29:57,10,14,-207
11:29:57,13,13,-210
11:29:57,7,12,-206
11:29:57,5,14,-206
11:29:57,5,17,-208
11:29:57,12,8,-214
11:29:57,16,18,-213
11:29:57,7,11,-211
11:29:57,5,13,-207
11:29:57,7,17,-209
11:29:57,9,1,-206
11:29:57,14,17,-207
11:29:57,12,10,-213
11:29:57,3,9,-207
11:29:57,10,12,-211
11:29:58,7,10,-206
11:29:58,11,10,-214
11:29:58,13,15,-214
11:29:58,6,14,-208
11:29:58,5,11,-206
11:29:58,4,4,-204
11:29:58,11,8,-210
11:29:58,13,19,-207
11:29:58,7,22,-204
11:29:58,3,11,-208
11:29:58,6,12,-212
11:29:58,9,8,-209
11:29:58,15,11,-209
11:29:58,8,14,-210
11:29:58,6,12,-206
11:29:58,6,19,-208
11:29:58,6,9,-213
11:29:58,17,14,-215
11:29:58,13,13,-210
11:29:58,9,17,-204
11:29:59,3,10,-210
11:29:59,7,7,-209
11:29:59,14,13,-211
11:29:59,12,16,-212
11:29:59,3,18,-208
11:29:59,9,18,-208
11:29:59,1,6,-205
11:29:59,6,6,-203
11:29:59,13,10,-211
11:29:59,10,16,-212
11:29:59,2,20,-208
11:29:59,5,13,-208
11:29:59,11,8,-211
11:29:59,16,12,-206
11:29:59,11,15,-215
11:29:59,10,11,-211
11:29:59,9,22,-210
11:29:59,8,7,-204
11:29:59,13,9,-210
11:30:00,14,11,-212
11:30:00,13,15,-209
11:30:00,2,12,-206
11:30:00,9,15,-207
11:30:00,16,10,-213
11:30:00,18,17,-209
11:30:00,9,15,-209
11:30:00,6,14,-206
11:30:00,8,17,-209
11:30:00,6,8,-207
11:30:00,18,17,-207
11:30:00,8,12,-213
11:30:00,5,12,-212
11:30:00,3,12,-206
11:30:00,11,15,-212
11:30:00,11,13,-209
11:30:00,14,20,-210
11:30:00,3,11,-210
11:30:00,2,14,-200
11:30:00,9,11,-205
11:30:01,19,12,-210
11:30:01,8,12,-206
11:30:01,6,15,-210
11:30:01,4,10,-200
11:30:01,5,15,-211
11:30:01,7,9,-213
11:30:01,11,14,-214
11:30:01,12,5,-211
11:30:01,10,13,-209
11:30:01,2,16,-210
11:30:01,9,5,-208
11:30:01,16,11,-218
11:30:01,12,13,-211
11:30:01,1,10,-210
11:30:01,5,13,-203
11:30:01,10,9,-213
11:30:01,14,16,-213
11:30:01,13,17,-207
11:30:01,7,15,-208
11:30:01,3,19,-209
11:30:02,7,13,-207
11:30:02,11,17,-204
11:30:02,10,17,-211
11:30:02,14,11,-206
11:30:02,6,13,-203
11:30:02,2,12,-207
11:30:02,9,8,-213
11:30:02,14,18,-211
11:30:02,9,8,-216
11:30:02,3,11,-207
11:30:02,2,12,-205
11:30:02,6,8,-214
11:30:02,10,10,-210
11:30:02,12,12,-205
11:30:02,9,18,-210
11:30:02,1,14,-208
11:30:02,8,7,-210
11:30:02,14,5,-214
11:30:02,14,16,-212
11:30:02,8,5,-209
11:30:03,5,11,-207
11:30:03,1,15,-205
11:30:03,10,11,-207
11:30:03,14,13,-214
11:30:03,12,18,-215
11:30:03,6,11,-205
11:30:03,1,11,-207
11:30:03,15,18,-206
11:30:03,8,12,-208
11:30:03,13,18,-211
11:30:03,4,14,-207
11:30:03,12,23,-203
11:30:03,12,13,-209
11:30:03,14,9,-209
11:30:03,13,16,-212
11:30:03,7,15,-210
11:30:03,4,16,-204
11:30:03,9,16,-209
11:30:03,8,4,-214
11:30:04,20,10,-211
11:30:04,12,19,-211
11:30:04,4,15,-209
11:30:04,2,8,-207
11:30:04,12,4,-209
11:30:04,9,11,-212
11:30:04,14,18,-209
11:30:04,4,10,-212
11:30:04,10,11,-208
11:30:04,3,7,-208
11:30:04,14,16,-213
11:30:04,12,17,-208
11:30:04,16,16,-207
11:30:04,1,20,-207
11:30:04,6,12,-212
11:30:04,11,10,-208
11:30:04,11,15,-208
11:30:04,8,24,-212
11:30:04,8,13,-202
11:30:04,9,17,-211
11:30:05,9,12,-210
11:30:05,16,14,-212
11:30:05,7,18,-211
11:30:05,3,11,-208
11:30:05,8,12,-210
11:30:05,8,4,-215
11:30:05,11,8,-211
11:30:05,7,9,-211
11:30:05,10,16,-205
11:30:05,1,11,-201
11:30:05,9,10,-211
11:30:05,13,14,-210
11:30:05,16,13,-212
11:30:05,7,21,-210
11:30:05,1,14,-201
11:30:05,8,17,-206
11:30:05,13,10,-202
11:30:05,18,11,-214
11:30:05,9,12,-211
11:30:05,5,18,-206
11:30:06,5,12,-206
11:30:06,7,3,-208
11:30:06,8,11,-212
11:30:06,9,14,-211
11:30:06,1,9,-208
11:30:06,0,13,-209
11:30:06,6,14,-207
11:30:06,9,3,-209
11:30:06,11,14,-212
11:30:06,12,18,-214
11:30:06,5,15,-208
11:30:06,6,15,-210
11:30:06,7,7,-210
11:30:06,14,14,-207
11:30:06,13,6,-210
11:30:06,1,12,-209
11:30:06,0,13,-201
11:30:06,12,10,-210
11:30:06,18,8,-213
11:30:07,7,16,-206
11:30:07,7,11,-209
11:30:07,3,12,-210
11:30:07,7,19,-209
11:30:07,8,11,-211
11:30:07,18,17,-214
11:30:07,3,15,-206
11:30:07,9,11,-205
11:30:07,4,15,-208
11:30:07,11,7,-212
11:30:07,13,13,-211
11:30:07,9,16,-208
11:30:07,4,7,-207
11:30:07,9,15,-204
11:30:07,9,5,-212
11:30:07,13,12,-212
11:30:07,10,10,-208
11:30:07,10,17,-209
11:30:07,-5,17,-201
11:30:07,5,12,-210
11:30:08,7,9,-216
11:30:08,18,15,-213
11:30:08,8,15,-210
11:30:08,3,19,-205
11:30:08,5,15,-204
11:30:08,15,13,-212
11:30:08,10,13,-204
11:30:08,11,19,-209
11:30:08,7,14,-211
11:30:08,0,7,-210
11:30:08,7,9,-212
11:30:08,8,6,-210
11:30:08,19,20,-214
11:30:08,7,7,-208
11:30:08,2,10,-205
11:30:08,8,15,-213
