11:39:00,4,-99,-113
11:39:00,8,-96,-114
11:39:00,6,-86,-109
11:39:00,8,-95,-112
11:39:00,7,-103,-100
11:39:00,2,-97,-98
11:39:00,9,-102,-110
11:39:00,6,-91,-110
11:39:00,4,-93,-120
11:39:00,9,-98,-111
11:39:00,3,-105,-113
11:39:00,6,-99,-124
11:39:00,8,-114,-110
11:39:00,2,-93,-105
11:39:00,2,-112,-104
11:39:00,4,-98,-112
11:39:00,6,-108,-129
11:39:00,8,-107,-108
11:39:00,-3,-96,-115
11:39:00,6,-95,-115
11:39:01,9,-102,-117
11:39:01,8,-96,-113
11:39:01,3,-101,-119
11:39:01,3,-99,-111
11:39:01,-1,-92,-116
11:39:01,6,-95,-101
11:39:01,5,-101,-101
11:39:01,8,-89,-112
11:39:01,10,-98,-107
11:39:01,9,-93,-116
11:39:01,9,-98,-100
11:39:01,5,-90,-124
11:39:01,5,-94,-111
11:39:01,0,-97,-115
11:39:01,3,-109,-103
11:39:01,5,-109,-129
11:39:01,11,-108,-118
11:39:01,2,-103,-111
11:39:01,8,-104,-102
11:39:01,4,-106,-111
11:39:02,2,-106,-103
11:39:02,4,-96,-118
11:39:02,5,-106,-116
11:39:02,7,-101,-113
11:39:02,9,-103,-111
11:39:02,12,-98,-108
11:39:02,4,-99,-118
11:39:02,3,-98,-113
11:39:02,6,-99,-102
11:39:02,10,-100,-111
11:39:02,12,-102,-101
11:39:02,8,-101,-110
11:39:02,4,-94,-112
11:39:02,1,-94,-117
11:39:02,4,-93,-113
11:39:02,5,-98,-125
11:39:02,1,-101,-121
11:39:02,-2,-97,-124
11:39:02,4,-107,-113
11:39:03,5,-96,-113
11:39:03,1,-94,-122
11:39:03,6,-98,-99
11:39:03,-1,-100,-113
11:39:03,9,-101,-107
11:39:03,-3,-102,-123
11:39:03,6,-98,-110
11:39:03,11,-110,-108
11:39:03,3,-94,-100
11:39:03,1,-93,-114
11:39:03,10,-99,-103
11:39:03,4,-97,-108
11:39:03,6,-94,-100
11:39:03,11,-86,-112
11:39:03,10,-101,-113
11:39:03,5,-91,-108
11:39:03,9,-104,-114
11:39:03,8,-96,-114
11:39:03,2,-99,-106
11:39:03,0,-101,-105
11:39:04,1,-101,-114
11:39:04,4,-108,-118
11:39:04,5,-96,-120
11:39:04,6,-105,-106
11:39:04,8,-96,-122
11:39:04,1,-91,-123
11:39:04,11,-107,-116
11:39:04,0,-92,-111
11:39:04,9,-109,-103
11:39:04,2,-103,-114
11:39:04,1,-100,-123
11:39:04,-6,-93,-104
11:39:04,-1,-100,-120
11:39:04,2,-98,-106
11:39:04,4,-101,-110
11:39:04,9,-101,-98
11:39:04,8,-96,-111
11:39:04,3,-89,-109
11:39:04,10,-96,-106
11:39:04,7,-109,-108
11:39:05,6,-103,-94
11:39:05,6,-99,-112
11:39:05,4,-106,-117
11:39:05,4,-101,-117
11:39:05,2,-103,-121
11:39:05,-1,-99,-110
11:39:05,1,-104,-115
11:39:05,-2,-98,-112
11:39:05,3,-98,-97
11:39:05,4,-96,-124
11:39:05,0,-108,-101
11:39:05,1,-100,-109
11:39:05,12,-115,-119
11:39:05,5,-92,-105
11:39:05,4,-90,-113
11:39:05,8,-99,-120
11:39:05,6,-96,-106
11:39:05,0,-99,-106
11:39:05,10,-91,-114
11:39:05,8,-100,-112
11:39:06,3,-94,-110
11:39:06,2,-99,-115
11:39:06,6,-97,-106
11:39:06,-6,-99,-107
11:39:06,5,-106,-112
11:39:06,0,-101,-105
11:39:06,6,-104,-121
11:39:06,1,-101,-110
11:39:06,3,-109,-114
11:39:06,2,-98,-115
11:39:06,3,-102,-103
11:39:06,9,-97,-106
11:39:06,6,-101,-123
11:39:06,3,-94,-115
11:39:06,1,-97,-117
11:39:06,2,-95,-110
11:39:06,4,-99,-116
11:39:06,6,-97,-104
11:39:06,9,-90,-106
11:39:07,11,-94,-107
11:39:07,8,-99,-106
11:39:07,11,-101,-124
11:39:07,4,-99,-103
11:39:07,8,-95,-101
11:39:07,1,-96,-104
11:39:07,10,-95,-112
11:39:07,0,-107,-102
11:39:07,4,-105,-101
11:39:07,-2,-97,-116
11:39:07,1,-100,-118
11:39:07,7,-102,-113
11:39:07,6,-103,-108
11:39:07,-1,-96,-111
11:39:07,7,-105,-114
11:39:07,10,-101,-121
11:39:07,1,-104,-108
11:39:07,12,-99,-102
11:39:07,5,-89,-119
11:39:07,3,-106,-113
11:39:08,0,-101,-119
11:39:08,5,-97,-120
11:39:08,10,-109,-108
11:39:08,6,-98,-102
11:39:08,10,-99,-115
11:39:08,4,-92,-120
11:39:08,3,-101,-103
11:39:08,3,-101,-104
11:39:08,14,-94,-119
11:39:08,0,-106,-117
11:39:08,1,-92,-110
11:39:08,1,-100,-123
11:39:08,-1,-99,-119
11:39:08,4,-110,-114
11:39:08,0,-93,-105
11:39:08,2,-112,-110
11:39:08,8,-86,-120
11:39:08,7,-103,-113
11:39:08,6,-107,-105
11:39:08,3,-97,-106
11:39:09,10,-99,-111
11:39:09,3,-100,-114
11:39:09,8,-94,-109
11:39:09,9,-96,-109
11:39:09,9,-92,-104
11:39:09,5,-102,-105
11:39:09,10,-105,-101
11:39:09,10,-101,-109
11:39:09,6,-101,-105
11:39:09,7,-100,-110
11:39:09,8,-101,-125
11:39:09,3,-99,-110
11:39:09,8,-102,-112
11:39:09,5,-110,-113
11:39:09,4,-97,-115
11:39:09,6,-103,-115
11:39:09,0,-108,-111
11:39:09,4,-108,-117
11:39:09,10,-100,-109
11:39:09,6,-100,-125
11:39:10,1,-102,-111
11:39:10,2,-106,-107
11:39:10,13,-100,-111
11:39:10,11,-94,-103
11:39:10,2,-96,-89
11:39:10,4,-97,-111
11:39:10,9,-99,-116
11:39:10,9,-94,-107
11:39:10,8,-104,-95
11:39:10,15,-96,-96
11:39:10,8,-96,-103
11:39:10,10,-97,-120
11:39:10,6,-97,-116
11:39:10,0,-97,-114
11:39:10,5,-101,-113
11:39:10,5,-100,-118
11:39:10,7,-99,-110
11:39:10,4,-101,-109
11:39:10,4,-112,-118
11:39:11,-2,-94,-107
11:39:11,4,-100,-111
11:39:11,8,-103,-123
11:39:11,10,-91,-108
11:39:11,8,-103,-119
11:39:11,5,-94,-112
11:39:11,6,-105,-110
11:39:11,0,-94,-103
11:39:11,3,-92,-106
11:39:11,3,-100,-100
11:39:11,8,-100,-111
11:39:11,3,-108,-113
11:39:11,4,-95,-111
11:39:11,5,-98,-109
11:39:11,8,-95,-105
11:39:11,2,-101,-118
11:39:11,3,-105,-104
11:39:11,4,-97,-116
11:39:11,5,-103,-110
11:39:11,-2,-104,-116
11:39:12,7,-97,-112
11:39:12,4,-95,-106
11:39:12,5,-104,-96
11:39:12,11,-92,-111
11:39:12,4,-87,-121
11:39:12,-1,-100,-114
11:39:12,0,-100,-105
11:39:12,4,-97,-101
11:39:12,4,-94,-115
11:39:12,1,-98,-114
11:39:12,6,-103,-114
11:39:12,3,-95,-93
11:39:12,10,-104,-106
11:39:12,8,-98,-110
11:39:12,8,-110,-106
11:39:12,8,-111,-103
11:39:12,10,-101,-118
11:39:12,4,-101,-114
11:39:12,3,-96,-114
11:39:12,3,-96,-112
11:39:13,2,-100,-114
11:39:13,6,-101,-104
11:39:13,9,-98,-110
11:39:13,4,-103,-103
11:39:13,1,-111,-100
11:39:13,4,-95,-120
11:39:13,7,-100,-101
11:39:13,2,-102,-123
11:39:13,-5,-99,-114
11:39:13,9,-109,-108
11:39:13,7,-103,-113
11:39:13,11,-108,-108
11:39:13,1,-96,-108
11:39:13,4,-100,-102
